Gamma,Formation Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
20,2011-12-01,1.658118627496019e-09,0.1091269849215626,1.2756719639780938e-09,8.79396480730009e-10,1.7165211588509437e-09,0.36926750251552354,1.7554425604673798e-08,0.21627789779928333,0.15982426752492107,0.14550332004207397,1.6917543101647312e-09,2.420747393917756e-09
20,2012-01-03,9.906503310403914e-11,0.12193312701909388,6.567192480941704e-11,4.0542339735300766e-11,5.833877278079472e-11,0.4908539390980402,2.0864802099672053e-10,0.08806655244288002,0.18068853523777592,0.11845784551720583,9.277486032506002e-11,1.1996302144192863e-10
20,2012-02-01,3.632532667497929e-10,0.165767449937443,2.1352422210394416e-10,1.36214008746711e-10,2.6594585296774146e-10,0.48173563769391115,4.247601501200755e-09,0.10548217483810218,0.1341856945915762,0.11282903682949069,3.2948010990126654e-10,5.534577020819845e-10
20,2012-03-01,7.087785866009327e-09,0.15196721771364796,3.5209936981728637e-09,2.154154482869091e-09,3.259765963942408e-09,0.3397126845702384,9.402337466116822e-07,0.269732709100915,0.1505065561152035,0.08807985710282167,5.697814182110322e-09,1.3442912689776936e-08
20,2012-04-02,2.4212110665683677e-10,0.1337733245271932,1.316963331701083e-10,6.254998021797058e-11,6.410481378542685e-11,0.2020203686198127,7.622691562163309e-09,0.4069806865090084,0.1637437772522699,0.09095146579643429,1.1456058749645007e-10,0.0025303690575570323
20,2012-05-01,2.542104382610719e-09,0.14141674223669903,8.974086935778618e-10,4.5168188075048653e-10,4.676134178550466e-10,0.32376550885597527,8.177370626713321e-07,0.29352815128461457,0.13444827223820105,0.0982215456446571,1.0142220088421673e-09,0.008618956629759918
20,2012-06-01,1.6228481104627537e-08,0.12977087995832026,7.305162994108589e-09,3.1492102395101097e-09,3.2708177492280546e-09,0.4449427292305043,0.06526865039618916,0.10280076610653777,0.15690949056756442,0.05447353354026681,4.950223667876226e-09,0.045833915296721525
20,2012-07-02,1.5060990734261795e-08,0.1121690962521753,4.265461302079845e-09,2.4008665863971207e-09,2.4165152013007866e-09,0.550445176327526,0.045335709538537834,2.8046869223102705e-06,0.15617839951084425,0.06689920704293684,3.305509943447961e-09,0.06896957919171366
20,2012-08-01,3.1440317209320805e-09,0.10376876150050765,6.917461108126846e-10,4.32858013828721e-10,4.2736937726425886e-10,0.5408902518549844,0.06578986368972597,2.1566359424698594e-07,0.13814889731552907,0.06988739102009672,8.42366507491757e-10,0.0815146134171902
20,2012-09-04,3.17503299412941e-10,0.1317438878285844,1.3090017662581932e-10,6.83334379311314e-11,6.672306704191153e-11,0.4999309202251622,0.06837363603613178,8.041550417994536e-09,0.19247855809934197,0.06820372205757803,2.69959482260752e-10,0.039269266858231545
20,2012-10-01,3.8029320472840096e-09,0.14101059992894718,1.1270382063948888e-09,5.080614050736837e-10,4.899022101757767e-10,0.5939445292147112,0.00016606061211567322,0.014909002061867687,0.1436317542647115,0.08282742823380815,1.6840765543065382e-09,0.023510618071828065
20,2012-11-01,1.169883589247442e-09,0.10404640128506723,3.53092105112425e-10,8.25025792105183e-11,8.058528501808198e-11,0.4314349203065066,0.04380304514874073,0.13539831835786115,0.17588354541754475,0.06830398918323498,1.5977953838981816e-10,0.04112977845520162
20,2012-12-03,2.014867414920543e-09,0.10304383068694384,9.552729402227207e-10,1.9880225809761044e-10,1.8113576114939358e-10,0.4918238591888665,0.05007826131409461,0.06791437455094737,0.22300853418979907,0.032371779826113015,6.791246742265624e-10,0.03175935621403262
20,2013-01-02,9.919941372768774e-08,0.0831721768513962,1.865231523917516e-08,4.643547187214117e-09,3.924826012066484e-09,0.561856102330597,0.017057259351079258,0.05255015017194695,0.18255608410839236,0.053836477597258105,7.53701835056939e-09,0.04897161563220962
20,2013-02-01,1.3468472799388075e-07,0.11068641902099798,4.506821875817252e-09,1.222299562804176e-09,9.800787924325578e-10,0.541876096884406,0.04383134130750134,0.0019804104595390246,0.18899924633366053,0.05953756228504601,4.454386027469241e-09,0.053088777860534904
20,2013-03-01,0.04924027468176138,0.07186920048530869,2.521601385388585e-10,6.031944208864918e-11,4.455333646076685e-11,0.5367255243529581,0.04912519663117483,0.020330009370724888,0.19276375911019583,0.036830792805724905,1.3873799249931083e-10,0.04311524206638061
20,2013-04-01,0.1381048025509019,0.019624255544865785,9.44450663546721e-09,2.224696507575657e-09,1.6265398625704783e-09,0.5663540215484307,0.04589595488487012,1.5965375876894054e-07,0.17559958230756306,0.04013823761370567,4.8549120170265595e-09,0.014282967745248948
20,2013-05-01,0.15817204354255687,0.015986690733068788,3.1309663672537824e-09,2.157102650216265e-09,1.1621811135032602e-09,0.5487932672046283,0.07318748523960052,1.3193189003208737e-07,0.20018159233613395,3.188386190940572e-07,2.8581419055963512e-09,0.0036784608651104934
20,2013-06-03,0.18268960985007246,0.026678458986849195,5.079106665365214e-09,2.5536654702917956e-09,1.8619718570626502e-09,0.5248608541883001,0.052141641140140416,0.02852232455623136,0.18510706981645125,1.1009982800955511e-08,1.1688703790982692e-08,9.268524627575962e-09
20,2013-07-01,0.22301698609889328,0.0418783414017006,5.580876242690397e-10,3.128793901306421e-10,2.1144389664774006e-10,0.5756263082446118,0.03992089134041944,2.3486198466467552e-08,0.11955744612962167,5.314543131050448e-10,9.966981041393225e-10,6.879914981774468e-10
20,2013-08-01,0.23322029871544847,0.05564800667559997,2.3317065768516506e-09,1.1624302916703512e-09,8.176148575829034e-10,0.6039883019145721,0.02890116822122544,1.5017191993605772e-07,0.07824205206480458,1.230988744914885e-08,3.962893236437684e-09,1.6518969768482872e-09
20,2013-09-03,0.15340817590519176,0.11543799949383601,1.652273687174378e-10,6.012692972836904e-11,4.84122766849236e-11,0.627954609340863,8.87687417321143e-09,1.2292504569927848e-08,0.1031991909500431,1.889229768448531e-09,9.100833992808847e-10,6.760768112161093e-11
20,2013-10-01,0.20453733729614287,0.08122579348273698,1.1071584099297104e-09,3.9716934998141675e-10,2.779707924655571e-10,0.6485119428442039,2.5677764091513328e-08,2.2730347409264784e-08,0.06572487337558934,1.2245211614610384e-09,1.1285864137955491e-09,4.5780931720623074e-10
20,2013-11-01,0.266652225600359,0.027928322165428565,2.5452780644131754e-09,1.2973018512692574e-09,7.894108194324743e-10,0.5933748028211379,0.04042726498559754,3.0048911526143024e-07,0.07161707330917788,2.3292579213078657e-09,2.3430423277758243e-09,1.3248928130412022e-09
20,2013-12-02,0.2589586392560493,0.0435934380159102,3.037116386368733e-10,1.8415933370580415e-10,1.0378664160031554e-10,0.6081688606463606,0.03542733565680203,2.5758760015431865e-07,0.053851467641915646,1.941738065799485e-10,2.452208681187343e-10,1.6430995267282646e-10
20,2014-01-02,0.2092669072647365,0.0903024096801769,1.904967877936342e-09,1.1842474912894047e-09,6.775997230491934e-10,0.6273496914686332,4.868037788139928e-06,0.07307271353404102,3.402991986619825e-06,9.570774360496763e-10,1.2688651304048392e-09,1.0298799612670564e-09
20,2014-02-03,0.1713974986283725,0.10570290685266483,3.796866666336179e-09,1.2940620298036115e-09,7.986235558297103e-10,0.5990406702837883,0.03593095744700234,0.06278781335453858,0.025140143436723807,1.4063593404997714e-09,1.1726154837537878e-09,1.5283826786873746e-09
20,2014-03-03,0.18968549795803338,0.1139274044471779,2.0267560153734847e-10,9.749812665188047e-11,5.4629007547627756e-11,0.6107440583219549,0.04573873350721731,0.03990378792788021,5.172052496784031e-07,8.284881569898487e-11,7.883440711297397e-11,1.1600081198411863e-10
20,2014-04-01,0.24753663288266708,0.05446221104694945,5.596310141427861e-10,4.29994855891217e-10,2.075921863384919e-10,0.5527753820699891,0.05912769937464249,0.0860944485193645,3.623843925289639e-06,3.1997985006218063e-10,3.404494987946598e-10,4.0481470418174125e-10
20,2014-05-01,0.2743526186554513,0.02414133005540574,4.925521225262312e-09,4.193323975444836e-09,2.107233316253828e-09,0.5430246389174194,0.07721495345548327,0.06412788839458054,0.01713854903167473,2.7850181230040576e-09,3.4254738248272517e-09,4.05341475120256e-09
20,2014-06-02,0.2640524373823116,0.06328775708164006,4.4521245782667394e-10,4.1894629696387357e-10,2.008760609670984e-10,0.4850616929293799,0.1065355070410676,0.0727714762145557,0.008291127286156634,2.5727746366530184e-10,3.5209435112163635e-10,3.904819725449175e-10
20,2014-07-01,0.25851484004894415,0.08827101592471595,2.144650032252545e-09,1.7900169165622524e-09,9.155790011401739e-10,0.4215329408648193,0.1486629948974718,0.08177654889574347,0.0012416494132653718,1.507549752062735e-09,1.829527284985425e-09,1.7677171811111526e-09
20,2014-08-01,0.2944485493191165,0.0809434570523874,6.573882262362302e-10,6.056297478389621e-10,3.067628544674627e-10,0.36298063762004035,0.19389314083686432,0.06773415808354809,5.400267678730788e-08,3.9835439637648516e-10,5.340323076555881e-10,5.831992089231719e-10
20,2014-09-02,0.33764824563485246,0.10831587892818499,1.6409176725572355e-10,1.0918086625570406e-10,5.5936288364281946e-11,2.2936468124826343e-08,0.28338023416741737,0.2706550484169581,5.692987172087558e-07,6.14925518402777e-11,9.013006897771405e-11,1.3657022860374308e-10
20,2014-10-01,0.36023455427627976,0.06356886739476554,2.000406229003741e-09,1.2746199905449832e-09,7.484899042155671e-10,0.17586684752484152,0.1467954550321835,0.22492716576531802,0.02860710230043734,8.034555003098881e-10,1.1468618938658202e-09,1.7323406775766927e-09
20,2014-11-03,0.35987947766122874,0.08012634961176512,3.4118214786610757e-09,1.7266877935789765e-09,9.968935224788721e-10,0.3961094518513994,0.1118039575258191,0.052080260266341695,4.898158201029158e-07,9.500129019677279e-10,1.3344748244204245e-09,4.847735162150163e-09
20,2014-12-01,0.24427030224069235,0.17394393280678405,3.094635932120139e-10,1.3942782590151487e-10,9.036886651722793e-11,3.759966372582433e-08,0.13094807859509616,0.45083763948217476,7.562978867512878e-09,9.232327611085177e-11,1.3315959507807022e-10,9.478669245094157e-10
20,2015-01-02,0.30533941489777766,0.15345261856869036,3.2948366623247287e-10,1.0596960222893937e-10,7.137321256942277e-11,3.182076122392846e-07,0.18431791586964638,0.3568897297331766,1.2522045178218444e-09,6.876052156712634e-11,1.0969281284337424e-10,7.856123448009224e-10
20,2015-02-02,0.35921843081904814,0.09154923907140461,1.4825007115797697e-10,8.223878634804091e-11,4.1909271285716416e-11,0.025625900292776754,0.2582204865536932,0.2653859395845036,1.7048268587979902e-09,4.257587907945877e-11,5.5789849324583616e-11,1.6029830598404083e-09
20,2015-03-02,0.40894877144282227,0.06976517980690825,1.0931847307673807e-09,4.416911995597093e-10,2.197321649267319e-10,0.2131123968962643,0.2285236706377073,0.07964994605145653,2.966367944985532e-08,2.0948858765224027e-10,2.757508292347976e-10,3.2613143947701584e-09
20,2015-04-01,0.4001889144344186,0.030422724188028768,4.775477573124485e-10,5.1413915543509754e-11,2.5149147057105732e-11,0.2404554124478413,0.18973975968355394,0.1391929666104629,2.2189500556548413e-07,2.2923786739409762e-11,3.069835074771302e-11,1.3295582727981693e-10
20,2015-05-01,0.3444854593055441,0.07020880111076623,4.428243889490055e-09,1.3849916695456375e-09,5.896541487458052e-10,0.27002818081582575,0.10916217716991827,0.20611498671294354,3.85897769910808e-07,5.144273462827555e-10,7.164716750668182e-10,1.3534433967302521e-09
20,2015-06-01,0.2655514328102191,0.12885821438116726,2.629743705073183e-08,6.952680522431047e-09,2.483744903384677e-09,0.26763202433644523,1.6441612691163689e-06,0.303946765418246,0.034009871543772,1.9767625741073134e-09,3.1546169125546742e-09,6.48363952222599e-09
20,2015-07-01,0.29679863433636344,0.1265841947515825,1.984885046805037e-09,1.362358511146864e-10,6.016290187668164e-11,0.38845082768609435,1.039190420695543e-09,0.1881663343686966,5.406753709256747e-09,4.797805358702537e-11,7.173884258622694e-11,1.1031821008052557e-10
20,2015-08-03,0.2769564557619255,0.1769705094873911,3.961643353255107e-09,2.9742996505953676e-10,1.0270914076638226e-10,0.546073018278833,3.56352666933007e-09,5.825279404079532e-09,2.2432865585404464e-09,9.786177390294983e-11,1.272963865740372e-10,2.5281729040575694e-10
20,2015-09-01,0.2955736748982152,0.09146490214766242,1.319661031850923e-08,5.486351430067114e-10,1.7993374237501274e-10,0.6129590457154553,1.1142236121411246e-09,1.091059253434926e-08,2.3505393266065606e-06,1.806130518030353e-10,2.2869341910369045e-10,3.400386891991918e-10
20,2015-10-01,0.19869497480271642,0.14682053130766004,2.9677177050922515e-09,4.2491452371971247e-10,1.4284344776141376e-10,0.6544844676977063,9.419618564605745e-10,6.506729098912342e-09,1.4365143756927168e-08,1.379061930401742e-10,1.749458054235685e-10,5.297547485370895e-10
20,2015-11-02,0.08176081955978418,0.28484450320777177,9.76432011348172e-10,2.6019715846067324e-10,1.08231507446317e-10,0.633394665305722,1.2708664493315614e-09,2.2212473098079623e-09,6.308522517158679e-09,1.1055385289856858e-10,1.3615189121126614e-10,5.345193985062101e-10
20,2015-12-01,0.0931745017966371,0.28369500519472113,2.3887708433064037e-09,2.2489674475356123e-10,1.0287003723391171e-10,0.6231304790813265,1.255974217447722e-09,7.528983866596155e-09,1.7042269731323108e-09,1.0402684872367354e-10,1.2781092759440694e-10,4.89754956005863e-10
20,2016-01-04,0.014196843526368207,0.33371847618486183,6.288750561271673e-10,2.0126608741489773e-10,8.903049031251403e-11,0.6520846745050553,9.072137534872921e-10,2.2255318243717005e-09,1.0612938292089036e-09,9.371781808298067e-11,1.106036743462928e-10,4.661823466960122e-10
20,2016-02-01,8.29565096131725e-08,0.29834790655359333,1.4213418380474574e-09,7.414587189159106e-10,3.600011603915507e-10,0.701651992406246,3.0974993497478264e-09,6.03249534809008e-09,4.029052112380427e-09,4.0104374688357455e-10,4.343343468704301e-10,1.566424597608823e-09
20,2016-03-01,1.389260803080621e-06,0.28716399545025134,8.594631055898057e-09,4.290057303363694e-09,2.2403724224074035e-09,0.7128345011026191,1.7900227791424828e-08,3.276221353483483e-08,3.3993560083701306e-08,3.6115702740350457e-09,2.7363793634034115e-09,8.05731465260171e-09
20,2016-04-01,1.3920749270823148e-08,0.2951364721478494,1.0394231795325981e-10,6.334234159193187e-11,3.475058059271107e-11,0.7048635059738533,3.7370975067901123e-10,6.6804092249881435e-09,4.6439759223932023e-10,4.6229698451667025e-11,4.150615842162119e-11,1.492604969563903e-10
20,2016-05-02,0.10690510712446112,0.1998416133722261,2.3292203100421066e-10,6.72064332585328e-11,4.1225182906223174e-11,0.6932527079723321,2.0781011667266094e-10,5.689884195659037e-07,1.699632418384785e-09,1.5359236787253737e-10,5.307617586855576e-11,8.709654583582863e-11
20,2016-06-01,0.030437147383089325,0.247075677462125,4.764039888160926e-09,2.5259438998479014e-09,1.3390507180303324e-09,0.65749565018411,1.070543387974896e-08,0.06499120955130515,2.8649146601866203e-07,2.744302961205698e-09,1.6597371419802207e-09,5.189395926560616e-09
20,2016-07-01,0.02683520086555396,0.2190935397921862,3.2360287137663017e-09,1.5606881422878756e-09,1.0369535304829192e-09,0.46939322721766596,8.599260320659332e-08,0.28467788320789017,2.056621335299429e-08,1.8159583450641845e-08,1.3036706760485616e-09,1.7060962559383057e-08
20,2016-08-01,3.183199033578244e-08,0.2548473161078036,3.850686325862172e-10,2.1201312783382057e-10,1.4414420290846327e-10,0.47420859141382926,0.044525573833438005,0.22641844543180661,2.9445520389090436e-09,6.059268374996412e-10,1.5533651179878488e-10,3.6934090715619757e-08
20,2016-09-01,0.02434152104621013,0.2329888762450099,2.2214637005517712e-10,8.732141953378552e-11,5.923454723197514e-11,0.4000802499849322,0.058890797861612665,0.27740516835461887,8.536522242444352e-09,8.386480472009291e-11,6.368855213116061e-11,0.006293377454838357
20,2016-10-03,8.720746734299512e-09,0.22477074470283556,2.2913521058264122e-10,1.0944963996923465e-10,8.112297183512026e-11,0.3748558830341162,0.011735215635642088,0.3853960339050164,0.0032421098854672806,2.99559613214849e-10,9.703946362500726e-11,3.2998687228989915e-09
20,2016-11-01,1.9616800927463356e-07,0.21941948929357832,5.883393241107812e-09,3.1183985557375086e-09,2.363792153418689e-09,0.4701788544334343,3.142624362224057e-08,0.2934887933356694,0.016912593559043267,6.759428077573346e-09,2.7092059582997457e-09,2.0949803801057523e-08
20,2016-12-01,0.10976455320697417,0.12416149842715067,5.655120345531194e-09,5.874202822988264e-10,4.665668843567511e-10,0.48224146976239335,5.731505850048484e-09,0.24895397750870274,0.03487845266705633,1.5867745339891538e-09,5.288546565441747e-10,3.387148015288627e-08
20,2017-01-03,0.15450064182602807,0.08806342246109818,1.0750587381192948e-08,9.079347802141073e-10,7.090020511677089e-10,0.6413222187755334,9.17753733707048e-09,0.060307823252893085,0.05332860269309208,1.7435888721082347e-09,7.042126540074254e-10,0.002477266998492306
20,2017-02-01,0.15292145795162443,0.11510832056624326,1.997287586903563e-09,3.5365967952363306e-10,2.8994857570171466e-10,0.609757545721517,2.298261714033726e-09,0.07669332204484082,0.04551934412273793,1.6608321865438628e-09,2.8937045094655626e-10,2.70367635997387e-09
20,2017-03-01,0.16586543761951622,0.11239192001342634,4.106308576092028e-09,8.499991237303845e-10,7.439775205136938e-10,0.6231410468923773,6.156818657812407e-09,0.07172333854573197,0.026878237428841125,2.408149541084379e-09,7.452971070600977e-10,4.48955655106413e-09
20,2017-04-03,0.020448982448452172,0.23357138795304797,1.4526377214285083e-08,2.6316709101410504e-09,1.9524849955633335e-09,0.6945927198452638,7.754395857030376e-09,4.5690417784352293e-07,0.051386406387392086,7.123542941776833e-09,2.0714962199042297e-09,1.0401697990285076e-08
